Time,Source_IP,Protocol,Status,Confidence,Method
10:50:57,127.0.0.1,tcp,normal,0.60,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.60,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.60,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.63,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:57,127.0.0.1,tcp,normal,0.62,ml
10:50:57,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.62,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.62,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.60,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.59,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.62,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.62,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.60,ml
10:50:58,127.0.0.1,tcp,normal,0.59,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.62,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.62,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.60,ml
10:50:58,127.0.0.1,tcp,normal,0.59,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:58,127.0.0.1,tcp,normal,0.60,ml
10:50:58,127.0.0.1,tcp,normal,0.59,ml
10:50:58,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.60,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.59,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.60,ml
10:50:59,127.0.0.1,tcp,normal,0.59,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.62,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.61,ml
10:50:59,127.0.0.1,tcp,normal,0.60,ml
10:51:00,127.0.0.1,tcp,normal,0.59,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.60,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.59,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.60,ml
10:51:00,127.0.0.1,tcp,normal,0.59,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.60,ml
10:51:00,127.0.0.1,tcp,normal,0.59,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.62,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:00,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.60,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.59,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.60,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.59,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.60,ml
10:51:01,127.0.0.1,tcp,normal,0.59,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.60,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.59,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.62,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:01,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.60,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.59,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.62,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.62,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.60,ml
10:51:02,127.0.0.1,tcp,normal,0.59,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.62,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.62,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.60,ml
10:51:02,127.0.0.1,tcp,normal,0.59,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.62,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.62,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.60,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.59,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:02,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.60,ml
10:51:03,127.0.0.1,tcp,normal,0.59,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.60,ml
10:51:03,127.0.0.1,tcp,normal,0.59,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.60,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.59,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.62,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:03,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.60,ml
10:51:04,127.0.0.1,tcp,normal,0.59,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.60,ml
10:51:04,127.0.0.1,tcp,normal,0.59,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.60,ml
10:51:04,127.0.0.1,tcp,normal,0.59,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.60,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.59,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.62,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:04,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.60,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.59,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.60,ml
10:51:05,127.0.0.1,tcp,normal,0.59,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.60,ml
10:51:05,127.0.0.1,tcp,normal,0.60,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.59,ml
10:51:05,127.0.0.1,tcp,normal,0.59,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:05,127.0.0.1,tcp,normal,0.62,ml
10:51:05,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.60,ml
10:51:06,127.0.0.1,tcp,normal,0.59,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
10:51:06,127.0.0.1,tcp,normal,0.61,ml
